"uid","plotID","subplotID","nestedSubplotID","nestedSubplotArea","variablesOther","percentCoverOther","cameraID","photoID","taxonID","identificationQualifier","percentCoverPlantSpecies","meanHeightPlantSpecies","measuredBy","recordedBy","remarks"
1412,"HARV_010",32,2,1,,,,,"ACRU",,0.50,5,"D01BJV04","D01EME04",
1413,"HARV_010",32,2,1,,,,,"MACA4",,2.00,8,"D01BJV04","D01EME04","QC: No error EME"
1414,"HARV_010",32,2,1,,,,,"TRBO2",,2.00,7,"D01BJV04","D01EME04",
1415,"HARV_010",32,2,1,,,,,"VAAN","cf. species",5.00,31,"D01BJV04","D01EME04",
1416,"HARV_010",32,2,1,,,,,"CAREX",,4.00,18,"D01BJV04","D01EME04",
1417,"HARV_010",32,2,1,,,,,"VINUC","cf. species",3.00,17,"D01BJV04","D01EME04",
1418,"HARV_010",32,2,1,,,,,"MIRE",,1.00,6,"D01BJV04","D01EME04",
1419,"HARV_010",32,2,1,,,,,"RUAL","cf. species",0.50,8,"D01BJV04","D01EME04",
1420,"HARV_010",32,2,1,,,,,"CHAMA3","cf. species",0.50,6,"D01BJV04","D01EME04",
1421,"HARV_010",32,4,1,,,"VEG PHONE","1110",,,,,"D01BJV04","D01EME04",
1422,"HARV_010",32,4,1,"Wood",4.00,,,,,,,"D01BJV04","D01EME04",
1423,"HARV_010",32,4,1,"Litter",96.00,,,,,,,"D01BJV04","D01EME04","QC: No error EME"
1424,"HARV_010",32,4,1,"Standing Dead",0.50,,,,,,,"D01BJV04","D01EME04",
1425,"HARV_010",32,4,1,"Lichen",0.50,,,,,,,"D01BJV04","D01EME04",
1426,"HARV_010",32,4,1,"Moss",0.50,,,,,,,"D01BJV04","D01EME04",
1427,"HARV_010",32,4,1,"Overstory",80.00,,,,,,,"D01BJV04","D01EME04",
1428,"HARV_010",32,4,1,,,,,"TRBO2",,3.00,9,"D01BJV04","D01EME04",
1429,"HARV_010",32,4,1,,,,,"ACRU",,1.00,10,"D01BJV04","D01EME04",
1430,"HARV_010",32,4,1,,,,,"GABA",,6.00,38,"D01BJV04","D01EME04","QC: No error EME"
1431,"HARV_010",32,4,1,,,,,"VAPA4",,2.00,21,"D01BJV04","D01EME04",
1432,"HARV_010",41,1,1,,,"VEG PHONE","1035",,,,,"D01EJH18","D01ECM19",
1433,"HARV_010",41,1,1,"Soil",2.00,,,,,,,"D01EJH18","D01ECM19",
1434,"HARV_010",41,1,1,"Water",6.00,,,,,,,"D01EJH18","D01ECM19",
1435,"HARV_010",41,1,1,"Litter",92.00,,,,,,,"D01EJH18","D01ECM19",
1436,"HARV_010",41,1,1,"Lichen",0.50,,,,,,,"D01EJH18","D01ECM19",
1437,"HARV_010",41,1,1,"Moss",0.50,,,,,,,"D01EJH18","D01ECM19",
1438,"HARV_010",41,1,1,"Overstory",90.00,,,,,,,"D01EJH18","D01ECM19",
1439,"HARV_010",41,1,1,,,,,"ACRU",,1.00,13,"D01EJH18","D01ECM19",
1440,"HARV_010",41,1,1,,,,,"CAREX",,0.50,5,"D01EJH18","D01ECM19",
1441,"HARV_010",41,1,1,,,,,"VAPA4",,1.00,10,"D01EJH18","D01ECM19",
1442,"HARV_010",41,1,1,,,,,"TRBO2",,0.50,5,"D01EJH18","D01ECM19",
1443,"HARV_010",41,1,1,,,,,"MACA4",,0.50,7,"D01EJH18","D01ECM19",
1444,"HARV_010",41,4,1,,,"VEG PHONE","1108",,,,,"D01EJH18","D01ECM19",
1445,"HARV_010",41,4,1,"Soil",0.50,,,,,,,"D01EJH18","D01ECM19",
1446,"HARV_010",41,4,1,"Rock",3.00,,,,,,,"D01EJH18","D01ECM19","QC: No error EME"
1447,"HARV_010",41,4,1,"Wood",1.00,,,,,,,"D01EJH18","D01ECM19",
1448,"HARV_010",41,4,1,"Litter",95.00,,,,,,,"D01EJH18","D01ECM19",
1449,"HARV_010",41,4,1,"Lichen",0.50,,,,,,,"D01EJH18","D01ECM19",
1450,"HARV_010",41,4,1,"Moss",1.00,,,,,,,"D01EJH18","D01ECM19",
1451,"HARV_010",41,4,1,"Overstory",100.00,,,,,,,"D01EJH18","D01ECM19",
1452,"HARV_010",41,4,1,,,,,"BELE",,3.00,142,"D01EJH18","D01ECM19",
1453,"HARV_010",41,4,1,,,,,"VAPA4",,1.00,16,"D01EJH18","D01ECM19",
1454,"HARV_010",41,4,1,,,,,"MACA4",,0.50,12,"D01EJH18","D01ECM19",
1455,"HARV_010",41,4,1,,,,,"TRBO2",,0.50,1,"D01EJH18","D01ECM19","QC: No error EME"
1456,"HARV_010",41,4,1,,,,,"ACRU",,0.50,11,"D01EJH18","D01ECM19",
1457,"HARV_002",40,1,1,,,"OLY","0575",,,,,"D01LEL27","D01PJN02",
1458,"HARV_002",40,1,1,"Soil",0.50,,,,,,,"D01LEL27","D01PJN02","QC: No error EME"
1459,"HARV_002",40,1,1,"Rock",2.00,,,,,,,"D01LEL27","D01PJN02",
1460,"HARV_002",40,1,1,"Wood",2.00,,,,,,,"D01LEL27","D01PJN02",
1461,"HARV_002",40,1,1,"Litter",82.00,,,,,,,"D01LEL27","D01PJN02",
1462,"HARV_002",40,1,1,"Lichen",8.00,,,,,,,"D01LEL27","D01PJN02",
1463,"HARV_002",40,1,1,"Moss",6.00,,,,,,,"D01LEL27","D01PJN02",
1464,"HARV_002",40,1,1,"Overstory",70.00,,,,,,,"D01LEL27","D01PJN02",
1465,"HARV_002",40,1,1,,,,,"HAVI4",,2.00,12,"D01LEL27","D01PJN02",
1466,"HARV_002",40,1,1,,,,,"GAPR2",,2.00,11,"D01LEL27","D01PJN02",
1467,"HARV_002",40,1,1,,,,,"VAPA4",,1.00,22,"D01LEL27","D01PJN02","QC: No error EME"
1468,"HARV_002",40,1,1,,,,,"TRBO2",,0.50,7,"D01LEL27","D01PJN02",
1469,"HARV_002",40,3,1,,,"OLY","0572",,,,,"D01LEL27","D01PJN02",
1470,"HARV_002",40,3,1,"Rock",2.00,,,,,,,"D01LEL27","D01PJN02",
1471,"HARV_002",40,3,1,"Wood",2.00,,,,,,,"D01LEL27","D01PJN02",
1472,"HARV_002",40,3,1,"Litter",95.00,,,,,,,"D01LEL27","D01PJN02",
1473,"HARV_002",40,3,1,"Lichen",0.50,,,,,,,"D01LEL27","D01PJN02",
1474,"HARV_002",40,3,1,"Moss",1.00,,,,,,,"D01LEL27","D01PJN02",
1475,"HARV_002",40,3,1,"Overstory",30.00,,,,,,,"D01LEL27","D01PJN02",
1476,"HARV_002",40,3,1,,,,,"GABA",,2.00,12,"D01LEL27","D01PJN02",
1477,"HARV_002",40,3,1,,,,,"VAPA4",,3.00,12,"D01LEL27","D01PJN02","QC: No error EME"
1478,"HARV_002",40,3,1,,,,,"TRBO2",,0.50,7,"D01LEL27","D01PJN02",
1479,"HARV_002",40,3,1,,,,,"GAPR2",,0.50,12,"D01LEL27","D01PJN02",
1480,"HARV_002",41,1,1,,,"OLY","0582",,,,,"D01LEL27","D01PJN02",
1481,"HARV_002",41,1,1,"Soil",2.00,,,,,,,"D01LEL27","D01PJN02",
1482,"HARV_002",41,1,1,"Rock",11.00,,,,,,,"D01LEL27","D01PJN02",
1483,"HARV_002",41,1,1,"Wood",1.00,,,,,,,"D01LEL27","D01PJN02",
1484,"HARV_002",41,1,1,"Litter",77.00,,,,,,,"D01LEL27","D01PJN02",
1485,"HARV_002",41,1,1,"Lichen",3.00,,,,,,,"D01LEL27","D01PJN02",
1486,"HARV_002",41,1,1,"Moss",6.00,,,,,,,"D01LEL27","D01PJN02",
1487,"HARV_002",41,1,1,"Overstory",,,,,,,,"D01LEL27","D01PJN02","NOT RECORDED"
1488,"HARV_002",41,1,1,,,,,"VAPA4",,2.00,16,"D01LEL27","D01PJN02","QC: No error EME"
1489,"HARV_002",41,1,1,,,,,"QUAL",,1.00,18,"D01LEL27","D01PJN02",
1490,"HARV_002",41,1,1,,,,,"GAPR2",,1.00,11,"D01LEL27","D01PJN02",
1491,"HARV_002",41,1,1,,,,,"ACRU",,1.00,8,"D01LEL27","D01PJN02",
1492,"HARV_002",41,1,1,,,,,"QURU",,1.00,15,"D01LEL27","D01PJN02",
1493,"HARV_002",31,1,1,,,,,"CRATA",,0.50,13,"D01LEL27","D01KAK22",
1494,"HARV_002",31,1,1,,,,,"UVSE",,1.00,17,"D01LEL27","D01KAK22",
1495,"HARV_002",31,1,1,,,,,"CAPE6",,0.50,8,"D01LEL27","D01KAK22",
1496,"HARV_002",31,1,1,,,,,"QURU",,2.00,53,"D01LEL27","D01KAK22",
1497,"HARV_002",31,1,1,,,,,"QUAL",,1.00,21,"D01LEL27","D01KAK22",
1498,"HARV_002",31,1,1,,,,,"GAPR2",,1.00,12,"D01LEL27","D01KAK22",
1499,"HARV_002",31,1,1,,,,,"ACRU",,0.50,6,"D01LEL27","D01KAK22",
1500,"HARV_002",31,1,1,,,,,"TRBO2",,0.50,5,"D01LEL27","D01KAK22","QC: No error EME"
1501,"HARV_002",31,1,1,,,,,"HAVI4",,0.50,27,"D01LEL27","D01KAK22",
1502,"HARV_002",31,1,1,,,,,"BELE",,0.50,99,"D01LEL27","D01KAK22",
1503,"HARV_002",31,4,1,,,"OLY","0590",,,,,"D01LEL27","D01KAK22",
1504,"HARV_002",31,4,1,"Soil",0.50,,,,,,,"D01LEL27","D01KAK22",
1505,"HARV_002",31,4,1,"Rock",4.00,,,,,,,"D01LEL27","D01KAK22",
1506,"HARV_002",31,4,1,"Wood",0.50,,,,,,,"D01LEL27","D01KAK22",
1507,"HARV_002",31,4,1,"Litter",91.00,,,,,,,"D01LEL27","D01KAK22",
1508,"HARV_002",31,4,1,"Standing Dead",0.50,,,,,,,"D01LEL27","D01KAK22",
1509,"HARV_002",31,4,1,"Lichen",3.00,,,,,,,"D01LEL27","D01KAK22",
1510,"HARV_002",31,4,1,"Moss",2.00,,,,,,,"D01LEL27","D01KAK22","QC: No error EME"
1511,"HARV_002",31,4,1,"Other non-vascular",0.50,,,,,,,"D01LEL27","D01KAK22",
1512,"HARV_002",31,4,1,"Overstory",80.00,,,,,,,"D01LEL27","D01KAK22",
1513,"HARV_002",31,4,1,,,,,"PIST",,6.00,114,"D01LEL27","D01KAK22",
1514,"HARV_002",31,4,1,,,,,"TRBO2",,2.00,9,"D01LEL27","D01KAK22",
1515,"HARV_002",31,4,1,,,,,"QUAL",,2.00,13,"D01LEL27","D01KAK22",
1516,"HARV_002",31,4,1,,,,,"ACRU",,2.00,12,"D01LEL27","D01KAK22",
1517,"HARV_002",31,4,1,,,,,"GAPR2",,0.50,8,"D01LEL27","D01KAK22",
1518,"HARV_002",31,4,1,,,,,"VIAC",,1.00,10,"D01LEL27","D01KAK22",
1519,"HARV_002",31,4,1,,,,,"ARNU2",,3.00,22,"D01LEL27","D01KAK22","QC: No error EME"
1520,"HARV_002",31,4,1,,,,,"HAVI4",,1.00,16,"D01LEL27","D01KAK22",
1521,"HARV_002",32,2,1,,,"OLY","0593",,,,,"D01LEL27","D01KAK22",
1522,"HARV_002",32,2,1,"Soil",0.50,,,,,,,"D01LEL27","D01KAK22",
1523,"HARV_002",32,2,1,"Rock",1.00,,,,,,,"D01LEL27","D01KAK22",
1524,"HARV_002",32,2,1,"Wood",0.50,,,,,,,"D01LEL27","D01KAK22",
1525,"HARV_002",32,2,1,"Litter",95.00,,,,,,,"D01LEL27","D01KAK22",
1526,"HARV_002",32,2,1,"Standing Dead",0.50,,,,,,,"D01LEL27","D01KAK22",
1527,"HARV_002",32,2,1,"Lichen",0.50,,,,,,,"D01LEL27","D01KAK22",
1528,"HARV_002",32,2,1,"Moss",2.00,,,,,,,"D01LEL27","D01KAK22",
1529,"HARV_002",32,2,1,"Overstory",100.00,,,,,,,"D01LEL27","D01KAK22","QC: No error EME"
1530,"HARV_002",32,2,1,,,,,"GABA",,2.00,20,"D01LEL27","D01KAK22",
1531,"HARV_002",32,2,1,,,,,"GAPR2",,1.00,8,"D01LEL27","D01KAK22",
1532,"HARV_002",32,2,1,,,,,"PIST",,0.50,25,"D01LEL27","D01KAK22",
1533,"HARV_002",32,2,1,,,,,"QURU",,0.50,14,"D01LEL27","D01KAK22",
1534,"HARV_002",32,2,1,,,,,"HAVI4",,1.00,15,"D01LEL27","D01KAK22",
1535,"HARV_002",32,2,1,,,,,"CRATA",,0.50,1,"D01LEL27","D01KAK22",
1536,"HARV_002",32,4,1,,,"OLY","0597",,,,,"D01LEL27","D01KAK22",
1537,"HARV_002",32,4,1,"Soil",3.00,,,,,,,"D01LEL27","D01KAK22","QC: No error EME"
1538,"HARV_002",32,4,1,"Rock",1.00,,,,,,,"D01LEL27","D01KAK22",
1539,"HARV_002",32,4,1,"Wood",3.00,,,,,,,"D01LEL27","D01KAK22",
1540,"HARV_002",32,4,1,"Litter",92.00,,,,,,,"D01LEL27","D01KAK22",
1541,"HARV_002",32,4,1,"Lichen",0.50,,,,,,,"D01LEL27","D01KAK22",
1542,"HARV_002",32,4,1,"Moss",1.00,,,,,,,"D01LEL27","D01KAK22",
1543,"HARV_002",32,4,1,"Overstory",90.00,,,,,,,"D01LEL27","D01KAK22",
1544,"HARV_002",32,4,1,,,,,"UVSE",,0.50,7,"D01LEL27","D01KAK22","QC: No error EME"
1545,"HARV_004",31,4,1,,,,,"MIRE",,3.00,9,"D01GMV31","D01JLU02",
1546,"HARV_004",31,4,1,,,,,"PRSE2",,1.00,15,"D01GMV31","D01JLU02",
1547,"HARV_012",40,3,1,,,,,"UNK",,0.50,9,"D01NIH14","D01PJN02","NATALIE PHONE 1140 5 PHOTOS ? ASTER GOLDENROD?"
1548,"HARV_012",41,1,1,,,"OLY","0601",,,,,"D01LEL27","D01JLU02",
1549,"HARV_012",41,1,1,"Soil",0.50,,,,,,,"D01LEL27","D01JLU02",
1550,"HARV_012",41,1,1,"Wood",3.00,,,,,,,"D01LEL27","D01JLU02",
1551,"HARV_012",41,1,1,"Litter",97.00,,,,,,,"D01LEL27","D01JLU02",
1552,"HARV_012",41,1,1,"Lichen",0.50,,,,,,,"D01LEL27","D01JLU02",
1553,"HARV_012",41,1,1,"Other non-vascular",0.50,,,,,,,"D01LEL27","D01JLU02",
1554,"HARV_012",41,1,1,"Overstory",95.00,,,,,,,"D01LEL27","D01JLU02",
1555,"HARV_012",41,1,1,,,,,"DEPU2",,9.00,17,"D01LEL27","D01JLU02",
1556,"HARV_012",41,1,1,,,,,"ACRU",,0.50,6,"D01LEL27","D01JLU02",
1557,"HARV_012",41,1,1,,,,,"QUVE",,1.00,23,"D01LEL27","D01JLU02",
1558,"HARV_012",41,1,1,,,,,"MACA4",,1.00,4,"D01LEL27","D01JLU02","QC: No error EME"
1559,"HARV_012",41,1,1,,,,,"TRBO2",,0.50,4,"D01LEL27","D01JLU02",
1560,"HARV_012",41,1,1,,,,,"GAPR2",,1.00,8,"D01LEL27","D01JLU02",
1561,"HARV_012",41,4,1,,,"OLY","0598",,,,,"D01LEL27","D01JLU02","ALSO PHOTO FROM WEST 0599 2 PHOTOS DUE TO LARGE TREE IN M2 AREA"
1562,"HARV_012",41,4,1,"Soil",0.50,,,,,,,"D01LEL27","D01JLU02",
1563,"HARV_012",41,4,1,"Wood",11.00,,,,,,,"D01LEL27","D01JLU02",
1564,"HARV_012",41,4,1,"Litter",41.00,,,,,,,"D01LEL27","D01JLU02",
1565,"HARV_012",41,4,1,"Lichen",1.00,,,,,,,"D01LEL27","D01JLU02",
1566,"HARV_012",41,4,1,"Moss",5.00,,,,,,,"D01LEL27","D01JLU02",
1567,"HARV_012",41,4,1,"Other non-vascular",0.50,,,,,,,"D01LEL27","D01JLU02",
1568,"HARV_012",41,4,1,"Overstory",95.00,,,,,,,"D01LEL27","D01JLU02",
1569,"HARV_012",41,4,1,,,,,"QUVE",,53.00,999,"D01LEL27","D01JLU02",
1570,"HARV_012",41,4,1,,,,,"DEPU2",,7.00,27,"D01LEL27","D01JLU02",
1571,"HARV_012",41,4,1,,,,,"TRBO2",,2.00,12,"D01LEL27","D01JLU02",
1572,"HARV_012",41,4,1,,,,,"ACRU",,0.50,7,"D01LEL27","D01JLU02","QC: No error EME"
1573,"HARV_012",41,4,1,,,,,"MACA4",,3.00,8,"D01LEL27","D01JLU02",
1574,"HARV_012",41,4,1,,,,,"VAPA4",,1.00,19,"D01LEL27","D01JLU02",
1575,"HARV_012",41,4,1,,,,,"GABA",,0.50,11,"D01LEL27","D01JLU02",
1576,"HARV_004",31,4,1,,,,,"CAREX",,0.50,13,"D01GMV31","D01JLU02",
1577,"HARV_004",31,4,1,,,,,"ACRU",,3.00,40,"D01GMV31","D01JLU02",
1578,"HARV_004",31,4,1,,,,,"VACO",,13.00,235,"D01GMV31","D01JLU02",
1579,"HARV_004",40,1,1,,,"EXTRA 1","0955",,,,,"D01EJH18","D01ECM19",
1580,"HARV_004",40,1,1,"Wood",2.00,,,,,,,"D01EJH18","D01ECM19",
1581,"HARV_004",40,1,1,"Litter",98.00,,,,,,,"D01EJH18","D01ECM19",
1582,"HARV_004",40,1,1,"Standing Dead",0.50,,,,,,,"D01EJH18","D01ECM19",
1583,"HARV_004",40,1,1,"Lichen",0.50,,,,,,,"D01EJH18","D01ECM19",
1584,"HARV_004",40,1,1,"Moss",0.50,,,,,,,"D01EJH18","D01ECM19",
1585,"HARV_004",40,1,1,"Overstory",80.00,,,,,,,"D01EJH18","D01ECM19","QC: No error EME"
1586,"HARV_004",40,1,1,,,,,"TRBO2",,0.50,13,"D01EJH18","D01ECM19",
1587,"HARV_004",40,1,1,,,,,"PRSE2",,0.50,8,"D01EJH18","D01ECM19",
1588,"HARV_004",40,1,1,,,,,"MEVI",,6.00,37,"D01EJH18","D01ECM19",
1589,"HARV_004",40,1,1,,,,,"ACRU",,0.50,8,"D01EJH18","D01ECM19",
1590,"HARV_004",40,1,1,,,,,"MACA4",,0.50,3,"D01EJH18","D01ECM19",
1591,"HARV_004",40,1,1,,,,,"MIRE",,4.00,11,"D01EJH18","D01ECM19",
1592,"HARV_004",40,1,1,,,,,"UVSE","cf. species",1.00,21,"D01EJH18","D01ECM19",
1593,"HARV_004",40,1,1,,,,,"QUVE",,1.00,25,"D01EJH18","D01ECM19",
1594,"HARV_004",40,1,1,,,,,"PIST",,15.00,56,"D01EJH18","D01ECM19",
1595,"HARV_004",40,1,1,,,,,"ACSA3",,0.50,9,"D01EJH18","D01ECM19",
1596,"HARV_004",40,1,1,,,,,"QUAL",,7.00,111,"D01EJH18","D01ECM19",
1597,"HARV_004",40,1,1,,,,,"OSCI",,5.00,15,"D01EJH18","D01ECM19","QC: No error EME"
1598,"HARV_004",40,3,1,,,"VEG PHONE","0253",,,,,"D01EJH18","D01ECM19",
1599,"HARV_004",40,3,1,"Wood",0.50,,,,,,,"D01EJH18","D01ECM19",
1600,"HARV_004",40,3,1,"Litter",98.00,,,,,,,"D01EJH18","D01ECM19",
1601,"HARV_004",40,3,1,"Lichen",0.50,,,,,,,"D01EJH18","D01ECM19",
1602,"HARV_004",40,3,1,"Overstory",70.00,,,,,,,"D01EJH18","D01ECM19",
1603,"HARV_004",40,3,1,,,,,"QUAL",,7.00,45,"D01EJH18","D01ECM19",
1604,"HARV_004",40,3,1,,,,,"BELE",,0.50,21,"D01EJH18","D01ECM19",
1605,"HARV_004",40,3,1,,,,,"HAVI4",,1.00,26,"D01EJH18","D01ECM19",
1606,"HARV_004",40,3,1,,,,,"MIRE",,1.00,9,"D01EJH18","D01ECM19","QC: No error EME"
1607,"HARV_004",40,3,1,,,,,"UVSE","cf. species",4.00,28,"D01EJH18","D01ECM19",
1608,"HARV_004",40,3,1,,,,,"CAREX",,0.50,10,"D01EJH18","D01ECM19",
1609,"HARV_004",40,3,1,,,,,"ACRU",,6.00,26,"D01EJH18","D01ECM19",
1610,"HARV_004",40,3,1,,,,,"PIST",,4.00,142,"D01EJH18","D01ECM19",
1611,"HARV_004",32,2,1,,,"VEG PHONE","1336",,,,,"D01BJV04","D01KAK22","QC: No error EME"
1612,"HARV_004",32,2,1,"Rock",1.00,,,,,,,"D01BJV04","D01KAK22",
1613,"HARV_004",32,2,1,"Wood",11.00,,,,,,,"D01BJV04","D01KAK22",
1614,"HARV_004",32,2,1,"Litter",88.00,,,,,,,"D01BJV04","D01KAK22",
1615,"HARV_004",32,2,1,"Standing Dead",0.50,,,,,,,"D01BJV04","D01KAK22",
1616,"HARV_004",32,2,1,"Lichen",4.00,,,,,,,"D01BJV04","D01KAK22",
1617,"HARV_004",32,2,1,"Moss",1.00,,,,,,,"D01BJV04","D01KAK22",
1618,"HARV_004",32,2,1,"Overstory",95.00,,,,,,,"D01BJV04","D01KAK22",
1619,"HARV_004",32,2,1,,,,,"DEPU2",,23.00,50,"D01BJV04","D01KAK22","QC: No error EME"
1620,"HARV_004",32,2,1,,,,,"MACA4",,1.00,7,"D01BJV04","D01KAK22",
1621,"HARV_004",32,2,1,,,,,"ANQU",,5.00,11,"D01BJV04","D01KAK22",
1622,"HARV_004",32,2,1,,,,,"ACSA3",,1.00,11,"D01BJV04","D01KAK22",
1623,"HARV_004",32,4,1,,,"MAM PHONE","0955",,,,,"D01BJV04","D01KAK22",
1624,"HARV_004",32,4,1,"Wood",2.00,,,,,,,"D01BJV04","D01KAK22",
1625,"HARV_004",32,4,1,"Litter",92.00,,,,,,,"D01BJV04","D01KAK22",
1626,"HARV_004",32,4,1,"Lichen",0.50,,,,,,,"D01BJV04","D01KAK22","QC: No error EME"
1627,"HARV_004",32,4,1,"Moss",6.00,,,,,,,"D01BJV04","D01KAK22",
1628,"HARV_004",32,4,1,"Overstory",95.00,,,,,,,"D01BJV04","D01KAK22",
1629,"HARV_004",32,4,1,,,,,"OSCI",,14.00,85,"D01BJV04","D01KAK22",
1630,"HARV_004",32,4,1,,,,,"MACA4",,1.00,6,"D01BJV04","D01KAK22",
1631,"HARV_004",32,4,1,,,,,"MIRE",,3.00,7,"D01BJV04","D01KAK22",
1632,"HARV_004",32,4,1,,,,,"ACSA3",,1.00,13,"D01BJV04","D01KAK22","QC: No error EME"
1633,"HARV_004",32,4,1,,,,,"CAREX",,0.50,20,"D01BJV04","D01KAK22",
1634,"HARV_004",32,4,1,,,,,"ANQU",,1.00,11,"D01BJV04","D01KAK22",
1635,"HARV_004",32,4,1,,,,,"RUHI",,0.50,10,"D01BJV04","D01KAK22",
1636,"HARV_012",41,4,1,,,,,"MIRE",,1.00,3,"D01LEL27","D01JLU02",
1637,"HARV_012",41,4,1,,,,,"GAPR2",,0.50,7,"D01LEL27","D01JLU02",
1638,"HARV_012",41,4,1,,,,,"BETH","cf. species",0.50,5,"D01LEL27","D01JLU02","0600 OLY"
1639,"HARV_012",41,4,1,,,,,"BELE",,0.50,2,"D01LEL27","D01JLU02",
1640,"HARV_012",41,4,1,,,,,"UNKNOWN",,0.50,1,"D01LEL27","D01JLU02","TINY SEEDLING"
1641,"HARV_012",41,4,1,,,,,"PIST",,2.00,28,"D01LEL27","D01JLU02",
1642,"HARV_012",41,4,1,,,,,"MEVI",,1.00,17,"D01LEL27","D01JLU02",
1643,"HARV_012",31,1,1,,,"PHONE 6","1014",,,,,"D01GMV31","D01PJN01",
1644,"HARV_012",31,1,1,"Wood",4.00,,,,,,,"D01GMV31","D01PJN01",
1645,"HARV_012",31,1,1,"Litter",96.00,,,,,,,"D01GMV31","D01PJN01",
1646,"HARV_012",31,1,1,"Lichen",0.50,,,,,,,"D01GMV31","D01PJN01",
1647,"HARV_012",31,1,1,"Other non-vascular",0.50,,,,,,,"D01GMV31","D01PJN01",
1648,"HARV_012",31,1,1,"Overstory",45.00,,,,,,,"D01GMV31","D01PJN01","QC: No error EME"
1649,"HARV_012",31,1,1,,,,,"VAPA4",,2.00,12,"D01GMV31","D01PJN01",
1650,"HARV_012",31,1,1,,,,,"GAPR2",,2.00,6,"D01GMV31","D01PJN01",
1651,"HARV_012",31,1,1,,,,,"MACA4",,0.50,5,"D01GMV31","D01PJN01",
1652,"HARV_012",31,1,1,,,,,"BELE",,7.00,95,"D01GMV31","D01PJN01",
1653,"HARV_012",31,1,1,,,,,"QUVE",,1.00,11,"D01GMV31","D01PJN01",
1654,"HARV_012",31,1,1,,,,,"ACRU",,2.00,8,"D01GMV31","D01PJN01",
1655,"HARV_012",31,1,1,,,,,"HAVI4",,7.00,78,"D01GMV31","D01PJN01","QC: No error EME"
1656,"HARV_012",31,1,1,,,,,"TRBO2",,0.50,4,"D01GMV31","D01PJN01",
1657,"HARV_012",31,1,1,,,,,"UVSE",,1.00,29,"D01GMV31","D01PJN01",
1658,"HARV_012",31,4,1,,,"PHONE 6","1043",,,,,"D01GMV31","D01PJN01",
1659,"HARV_012",31,4,1,"Soil",1.00,,,,,,,"D01GMV31","D01PJN01",
1660,"HARV_012",31,4,1,"Wood",3.00,,,,,,,"D01GMV31","D01PJN01",
1661,"HARV_012",31,4,1,"Litter",91.00,,,,,,,"D01GMV31","D01PJN01",
1662,"HARV_012",31,4,1,"Lichen",0.50,,,,,,,"D01GMV31","D01PJN01",
1663,"HARV_012",31,4,1,"Moss",0.50,,,,,,,"D01GMV31","D01PJN01","QC: No error EME"
1664,"HARV_012",31,4,1,"Overstory",75.00,,,,,,,"D01GMV31","D01PJN01",
1665,"HARV_012",31,4,1,,,,,"DEPU2",,50.00,38,"D01GMV31","D01PJN01",
1666,"HARV_012",31,4,1,,,,,"GAPR2",,2.00,10,"D01GMV31","D01PJN01",
1667,"HARV_012",32,4,1,,,,,"PIST",,1.00,60,"D01EJH18","D01KAK22",
1668,"HARV_012",32,4,1,,,,,"GABA",,3.00,40,"D01EJH18","D01KAK22",
1669,"HARV_012",32,4,1,,,,,"VACO",,0.50,39,"D01EJH18","D01KAK22",
1670,"HARV_012",32,4,1,,,,,"DEPU2",,1.00,16,"D01EJH18","D01KAK22",
1671,"HARV_012",32,4,1,,,,,"MACA4",,0.50,5,"D01EJH18","D01KAK22",
1672,"HARV_012",32,4,1,,,,,"TRBO2",,0.50,4,"D01EJH18","D01KAK22",
1673,"HARV_012",32,4,1,,,,,"ACRU",,0.50,6,"D01EJH18","D01KAK22",
1674,"HARV_012",32,4,1,,,,,"GAPR2",,0.50,11,"D01EJH18","D01KAK22","QC: No error EME"
1675,"HARV_012",32,4,1,,,,,"VAAN",,0.50,13,"D01EJH18","D01KAK22",
1676,"HARV_014",32,2,1,,,"VEG PHONE","1014",,,,,"D01KAK22","D01PJN02",
1677,"HARV_014",32,2,1,"Soil",0.50,,,,,,,"D01KAK22","D01PJN02",
1678,"HARV_014",32,2,1,"Wood",10.00,,,,,,,"D01KAK22","D01PJN02",
1679,"HARV_014",32,2,1,"Litter",85.00,,,,,,,"D01KAK22","D01PJN02",
1680,"HARV_014",32,2,1,"Standing Dead",0.50,,,,,,,"D01KAK22","D01PJN02",
1681,"HARV_014",32,2,1,"Lichen",0.50,,,,,,,"D01KAK22","D01PJN02",
1682,"HARV_014",32,2,1,"Moss",8.00,,,,,,,"D01KAK22","D01PJN02",
1683,"HARV_014",32,2,1,"Other non-vascular",1.00,,,,,,,"D01KAK22","D01PJN02","QC: No Error"
1684,"HARV_014",32,2,1,"Overstory",75.00,,,,,,,"D01KAK22","D01PJN02",
1685,"HARV_014",32,2,1,,,,,"VAAN",,15.00,23,"D01KAK22","D01PJN02",
1686,"HARV_014",32,2,1,,,,,"PIST",,1.00,44,"D01KAK22","D01PJN02",
1687,"HARV_014",32,2,1,,,,,"HAVI4",,0.50,10,"D01KAK22","D01PJN02",
1688,"HARV_014",32,2,1,,,,,"GAPR2",,1.00,11,"D01KAK22","D01PJN02",
1689,"HARV_014",32,2,1,,,,,"TRBO2",,0.50,5,"D01KAK22","D01PJN02",
1690,"HARV_014",32,2,1,,,,,"KALA",,1.00,19,"D01KAK22","D01PJN02",
